Loui;1
Louie;1
Louis;1
Luc;1
Lucas;1
Lucien;1
Ludolf;1
Ludolph;1
Ludwig;1
Ludwik;1
Lui;1
Luis;1
Lukas;1
Luke;1
Lyder;1
Lydolf;1
Lyn;1
Lynge;1
Mac;1
Mack;1
Mads;1
Magal;1
Magne;1
Magni;1
Magnus;1
Mahmoud;1
Mahmud;1
Majid;1
Maks;1
Malakias;1
Malcolm;1
Malte;1
Malthe;1
Manderup;1
Mandrup;1
Manfred;1
Manly;1
Manne;1
Manneke;1
Mannfred;1
Manuel;1
Mar;1
Marc;1
Marcel;1
Marcelius;1
Marcell;1
Marcello;1
Marchel;1
Marck;1
Marco;1
Marcos;1
Marcus;1
Mariano;1
Marino;1
Marinus;1
Mario;1
Marius;1
Mark;1
Markild;1
Marko;1
Markus;1
Markvar;1
Markvard;1
Marni;1
Marno;1
Marthen;1
Marthin;1
Marthinus;1
Marti;1
Martin;1
Martinez;1
Martinius;1
Martinus;1
Martti;1
Marty;1
Marvin;1
Marx;1
Mass;1
Massimo;1
Mathias;1
Mathies;1
Mathinus;1
Mathis;1
Mathæus;1
Matias;1
Matis;1
Mats;1
Matt;1
Matthes;1
Matthew;1
Matthias;1
Matthies;1
Matthis;1
Matthæus;1
Matti;1
Mattias;1
Mattis;1
Matts;1
Mattæus;1
Matæus;1
Mauri;1
Maurice;1
Maurits;1
Mauritz;1
Max;1
Maxim;1
Maxime;1
Maximilian;1
Maximillian;1
Meck;1
Meick;1
Meik;1
Meikey;1
Meiner;1
Meinert;1
Meinhard;1
Meino;1
Meir;1
Mejner;1
Mejnert;1
Melchior;1
Melkior;1
Melvin;1
Meno;1
Mervyn;1
Micael;1
Micas;1
Mich;1
Michael;1
Michaell;1
Michal;1
Michel;1
Michell;1
Michlas;1
Micho;1
Mick;1
Mickei;1
Mickel;1
Mickey;1
Micki;1
Micklas;1
Micky;1
Mico;1
Miguel;1
Mihail;1
Mik;1
Mikael;1
Mikal;1
Mikas;1
Mike;1
Mikelis;1
Mikey;1
Miki;1
Mikk;1
Mikkas;1
Mikkel;1
Mikki;1
Mikko;1
Miklas;1
Mikllas;1
Miklos;1
Milan;1
Milius;1
Millo;1
Milo;1
Milos;1
Milter;1
Milton;1
Mingo;1
Minik;1
Mircho;1
Mirko;1
Miro;1
Mitchell;1
Mogens;1
Mohamed;1
Molte;1
Momme;1
Monne;1
Monty;1
Morgan;1
Morits;1
Moritz;1
Morten;1
Morthen;1
Mortimer;1
Morton;1
Moses;1
Mourids;1
Mourits;1
Mouritz;1
Moust;1
Muhammad;1
Mylius;1
Mårten;1
Napoleon;1
Natan;1
Natanael;1
Nataniel;1
Nathan;1
Nathanael;1
Nathaniel;1
Neal;1
Neil;1
Nelas;1
Nels;1
Nevil;1
Neville;1
Niall;1
Nic;1
Nicas;1
Nicco;1
Nich;1
Nichi;1
Nichlaes;1
Nichlas;1
Nicholai;1
Nicholaj;1
Nicholas;1
Nici;1
Nick;1
Nicki;1
Nicklas;1
Nicklaus;1
Nicklavs;1
Nicko;1
Nickolai;1
Nickolaj;1
Nickolas;1
Nickolass;1
Nickolei;1
Nicky;1
Niclas;1
Nico;1
Nicodemus;1
Nicol;1
Nicolai;1
Nicolaj;1
Nicolas;1
Nicolaus;1
Nicolay;1
Nicolei;1
Nicolej;1
Nicolo;1
Niel;1
Niels;1
Nigel;1
Nik;1
Nikas;1
Nikhil;1
Niki;1
Nikki;1
Niklaes;1
Niklas;1
Niklaus;1
Niko;1
Nikolai;1
Nikolaj;1
Nikolas;1
Nikolaus;1
Nikolej;1
Nilas;1
Nilaus;1
Nilavs;1
Nils;1
Nino;1
Nis;1
Niss;1
Nivan;1
Njal;1
No;1
Noah;1
Noel;1
Noël;1
Norbert;1
Norman;1
Normann;1
Obert;1
Octavius;1
Octavio;1
Od;1
Odbjørn;1
Odd;1
Oddvar;1
Odger;1
Odin;1
Odlev;1
Odmar;1
Odsten;1
Olaf;1
Olai;1
Olaj;1
Olander;1
Olau;1
Olaus;1
Olav;1
Olavur;1
Ole;1
Oleg;1
Olen;1
Olfert;1
Oli;1
Oliver;1
Oll;1
Olle;1
Olli;1
Olof;1
Olov;1
Oluf;1
Omar;1
Orla;1
Orlando;1
Orm;1
Oscar;1
Oskar;1
Osman;1
Osmann;1
Osmar;1
Osmund;1
Ossian;1
Osvald;1
Oswald;1
Othar;1
Othmar;1
Otmann;1
Otmar;1
Ottar;1
Otte;1
Otto;1
Ovard;1
Ove;1
Owe;1
Owen;1
Oyvind;1
Paavo;1
Pablo;1
Paco;1
Pai;1
Paick;1
Paie;1
Pal;1
Pall;1
Palle;1
Palmer;1
Pan;1
Parly;1
Parmo;1
Pascal;1
Patrich;1
Patrick;1
Patrik;1
Pau;1
Pauel;1
Paul;1
Pauli;1
Paulli;1
Paulo;1
Paulus;1
Pav;1
Paw;1
Pawel;1
Pay;1
Peder;1
Pedro;1
Peer;1
Pehr;1
Peik;1
Peiter;1
Pejk;1
Pele;1
Pelle;1
Penti;1
Pentti;1
Pepe;1
Per;1
Percy;1
Perry;1
Pete;1
Peter;1
Petri;1
Petro;1
Petrus;1
Petter;1
Philip;1
Philipp;1
Philippe;1
Phillip;1
Pierre;1
Piet;1
Pieter;1
Pietro;1
Piotr;1
Pitter;1
Pius;1
Pouel;1
Poul;1
Pouli;1
Poulus;1
Povel;1
Povl;1
Preben;1
Predbjørn;1
Prosper;1
Pål;1
Quintus;1
Qvan;1
Qvintus;1
Racid;1
Radolf;1
Radulf;1
Rafael;1
Ragn;1
Ragnar;1
Ragner;1
Ragnvald;1
Raimo;1
Raimond;1
Raimund;1
Rainar;1
Rainer;1
Raini;1
Rainier;1
Raki;1
Ralf;1
Rallf;1
Ralph;1
Rami;1
Ramon;1
Randolf;1
Randolph;1
Randy;1
Rane;1
Ranulf;1
Raphael;1
Ras;1
Rasmus;1
Rass;1
Raul;1
Rauno;1
Ravn;1
Ray;1
Raymond;1
Raymund;1
Rayner;1
Regin;1
Reginald;1
Regnar;1
Regner;1
Regnvald;1
Rehné;1
Reichard;1
Reidar;1
Reider;1
Reier;1
Reimar;1
Reimer;1
Reimert;1
Reimond;1
Reinar;1
Reiner;1
Reinert;1
Reinhard;1
Reinhardt;1
Reinhold;1
Reinholdt;1
Reinholt;1
Reino;1
Reinold;1
Reinvald;1
Rejer;1
Rejmar;1
Rejmer;1
Rejnar;1
Rejner;1
Rejnert;1
Rejnhard;1
Rejnhardt;1
Rejnhart;1
Rejnhold;1
Rejnholdt;1
Rejnholt;1
Remi;1
Remo;1
Remon;1
Remond;1
Remus;1
Remy;1
Renato;1
Renatus;1
Rene;1
René;1
Renko;1
Rennie;1
Renny;1
Reno;1
Reto;1
Rex;1
Reymond;1
Reynold;1
Riber;1
Ric;1
Ricard;1
Ricardo;1
Ricardt;1
Ricco;1
Richard;1
Richardo;1
Richardt;1
Richart;1
Richo;1
Rick;1
Rickard;1
Rickey;1
Ricki;1
Rickie;1
Ricko;1
Ricky;1
Rico;1
Rief;1
Riff;1
Rigo;1
Rik;1
Rikard;1
Rikardt;1
Rikki;1
Rikko;1
Riko;1
Rino;1
Ritchi;1
Ro;1
Roald;1
Roall;1
Roan;1
Roar;1
Rob;1
Robbert;1
Robbi;1
Robbin;1
Robby;1
Robert;1
Roberto;1
Robin;1
Rocco;1
Rocko;1
Rocky;1
Roer;1
Roger;1
Rogert;1
Rokil;1
Roland;1
Rolf;1
Rolff;1
Rollo;1
Roman;1
